건물명,주소,주용도,세대수,사용승인일,법정동,lat,lon,노후도
 ,경상북도 경산시 청운2로7길 24 (임당동),단독주택,0,20010816,임당동,35.8414931384381,128.75045924558,25
 ,경상북도 경산시 둥지로21길 46 (임당동),단독주택,0,20031011,임당동,35.84196834572,128.750808679756,23
 ,경상북도 경산시 둥지로13길 4 (임당동),단독주택,0,20020402,임당동,35.8418648748138,128.750766895167,24
 ,경상북도 경산시 둥지로13길 6 (임당동),단독주택,0,20020419,임당동,35.8417501950356,128.750721322797,24
 ,경상북도 경산시 둥지로13길 8 (임당동),단독주택,0,20020419,임당동,35.8416445491855,128.750680376019,24
 ,경상북도 경산시 둥지로13길 10 (임당동),단독주택,0,20020419,임당동,35.841540695315,128.750640132775,24
수성 파크빌,경상북도 경산시 청운2로7길 22 (임당동),단독주택,0,20050110,임당동,35.8414307447619,128.750597763548,21
 ,경상북도 경산시 둥지로21길 40 (임당동),단독주택,0,20040701,임당동,35.8421084200851,128.750274110477,22
 ,경상북도 경산시 청운2로7길 34 (임당동),단독주택,0,20020605,임당동,35.8419996116597,128.750227560955,24
 ,경상북도 경산시 청운2로7길 32 (임당동),단독주택,0,20200205,임당동,35.8418903685576,128.750192290609,6
 ,경상북도 경산시 청운2로7길 30 (임당동),단독주택,0,20020122,임당동,35.8417832974662,128.750144008757,24
 ,경상북도 경산시 청운2로7길 28 (임당동),단독주택,0,20080717,임당동,35.8416874381048,128.750111688852,18
 ,경상북도 경산시 둥지로21길 42 (임당동),단독주택,0,20041101,임당동,35.8420691343605,128.750422323335,22
 ,경상북도 경산시 둥지로21길 42-2 (임당동),단독주택,0,20020621,임당동,35.8419559937386,128.750382429456,24
 ,경상북도 경산시 둥지로21길 42-4 (임당동),단독주택,0,20030805,임당동,35.841852815486,128.750339102444,23
 ,경상북도 경산시 둥지로21길 42-6 (임당동),단독주택,0,20011102,임당동,35.841739705452,128.750297106703,25
 ,경상북도 경산시 청운2로7길 26 (임당동),단독주택,0,20020417,임당동,35.8416257284107,128.750252767922,24
임당동 다가구 주택,경상북도 경산시 궁당로 34 (임당동),단독주택,0,20040131,임당동,35.8422392947405,128.749640948876,22
 ,경상북도 경산시 둥지로21길 34 (임당동),단독주택,0,20040129,임당동,35.8422035990927,128.749771644179,22
 ,경상북도 경산시 둥지로21길 36 (임당동),단독주택,0,20011102,임당동,35.8421851039495,128.749921642344,25
 ,경상북도 경산시 청운2로7길 33 (임당동),단독주택,0,20040414,임당동,35.8421471820386,128.750038122383,22
 ,경상북도 경산시 청운2로11길 29 (임당동),제2종근린생활시설,0,19940414,임당동,35.8431283977254,128.751696443802,32
 ,경상북도 경산시 둥지로21길 48 (임당동),단독주택,0,19991027,임당동,35.8419097364822,128.751046112003,27
 ,경상북도 경산시 둥지로13길 3 (임당동),단독주택,0,20010119,임당동,35.8417870907692,128.751003020212,25
 ,경상북도 경산시 둥지로13길 5 (임당동),단독주택,0,20010118,임당동,35.8416732667731,128.750960565187,25
 ,경상북도 경산시 둥지로13길 7 (임당동),단독주택,0,20021015,임당동,35.8415561628757,128.75091438601,24
 ,경상북도 경산시 둥지로13길 9 (임당동),단독주택,0,20020219,임당동,35.8414456945026,128.750870455607,24
 ,경상북도 경산시 청운2로7길 20 (임당동),단독주택,0,20070511,임당동,35.8413243467487,128.750831045065,19
 ,경상북도 경산시 둥지로21길 48-1 (임당동),단독주택,0,20040802,임당동,35.8418701438655,128.751202949798,22
 ,경상북도 경산시 둥지로21길 50-2 (임당동),단독주택,0,20011204,임당동,35.8417449938406,128.751152387687,25
 ,경상북도 경산시 둥지로21길 50-4 (임당동),단독주택,0,20010822,임당동,35.841633042305,128.751111301707,25
 ,경상북도 경산시 둥지로21길 50-6 (임당동),단독주택,0,20030414,임당동,35.8415175470736,128.751066043078,23
 ,경상북도 경산시 둥지로21길 50-8 (임당동),단독주택,0,20010510,임당동,35.8414020596634,128.751026429021,25
 ,경상북도 경산시 청운2로7길 18 (임당동),단독주택,0,20020117,임당동,35.841300446932,128.750980811821,24
 ,경상북도 경산시 둥지로21길 50 (임당동),단독주택,0,20030403,임당동,35.8418151459914,128.751421314543,23
 ,경상북도 경산시 둥지로21길 50-1 (임당동),단독주택,0,20050708,임당동,35.8416950741394,128.751380934964,21
 ,경상북도 경산시 둥지로21길 50-3 (임당동),단독주택,0,20031217,임당동,35.8415818829567,128.751325987429,23
 ,경상북도 경산시 둥지로21길 50-5 (임당동),단독주택,0,20000908,임당동,35.8414664085471,128.751285487871,26
 ,경상북도 경산시 둥지로21길 50-7 (임당동),단독주택,0,20010106,임당동,35.8413545134992,128.751240529596,25
 ,경상북도 경산시 청운2로7길 16 (임당동),단독주택,0,20011214,임당동,35.8412448815791,128.751201044121,25
 ,경상북도 경산시 둥지로21길 52 (임당동),단독주택,0,20031008,임당동,35.8417776974035,128.751573218854,23
 ,경상북도 경산시 둥지로21길 54-2 (임당동),단독주택,0,20020205,임당동,35.8416513679057,128.751535578931,24
 ,경상북도 경산시 둥지로21길 54-4 (임당동),단독주택,0,20030925,임당동,35.8415435718897,128.751487611516,23
 ,경상북도 경산시 둥지로21길 54-6 (임당동),단독주택,0,20010222,임당동,35.8414227457545,128.751443341892,25
 ,경상북도 경산시 둥지로21길 54-8 (임당동),단독주택,0,20020105,임당동,35.8413041732982,128.751399011295,24
 ,경상북도 경산시 청운2로7길 14 (임당동),단독주택,0,20011214,임당동,35.841203496801,128.751357177103,25
 ,경상북도 경산시 둥지로21길 54 (임당동),단독주택,0,20040302,임당동,35.841713201123,128.751800227944,22
 ,경상북도 경산시 둥지로21길 54-1 (임당동),단독주택,0,20010710,임당동,35.8415897371454,128.751751472844,25
 ,경상북도 경산시 둥지로21길 54-3 (임당동),단독주택,0,20010710,임당동,35.841474660334,128.751708435958,25
 ,경상북도 경산시 둥지로21길 54-5 (임당동),단독주택,0,20000831,임당동,35.8413681075608,128.751667910775,26
 ,경상북도 경산시 둥지로21길 54-7 (임당동),단독주택,0,20010914,임당동,35.8412521333488,128.751618435455,25
 ,경상북도 경산시 청운2로7길 12-1 (임당동),단독주택,0,20040605,임당동,35.8411474946249,128.751582600812,22
 ,경상북도 경산시 둥지로11길 4 (임당동),단독주택,0,20030618,임당동,35.8416745825935,128.751951995468,23
 ,경상북도 경산시 둥지로11길 6 (임당동),단독주택,0,20011108,임당동,35.8415491559412,128.751908066557,25
 ,경상북도 경산시 둥지로11길 8 (임당동),단독주택,0,20020108,임당동,35.8414403834237,128.751865278806,24
 ,경상북도 경산시 둥지로11길 10 (임당동),단독주택,0,20010118,임당동,35.8413217901688,128.751822385847,25
 ,경상북도 경산시 둥지로11길 12 (임당동),단독주택,0,20010723,임당동,35.8412102734177,128.751776217846,25
 ,경상북도 경산시 청운2로7길 12 (임당동),단독주택,0,20010210,임당동,35.8411101666008,128.751732403677,25
 ,경상북도 경산시 둥지로 62-6 (임당동),단독주택,0,1945    ,임당동,35.8428788339926,128.751619016832,81
 ,경상북도 경산시 둥지로 58 (임당동),단독주택,0,20170203,임당동,35.8424466020347,128.751529936698,9
 ,경상북도 경산시 청운2로11길 31 (임당동),단독주택,0,20180907,임당동,35.8431325849972,128.75153904651,8
 ,경상북도 경산시 청운2로11길 33 (임당동),단독주택,0,19950211,임당동,35.8431352839525,128.751384826021,31
 ,경상북도 경산시 둥지로 62-2 (임당동),단독주택,0,19871111,임당동,35.8424464606807,128.75136038217,39
 ,경상북도 경산시 청운2로11길 35-5 (임당동),단독주택,0,20030714,임당동,35.8427709231761,128.75130078079,23
 ,경상북도 경산시 둥지로 56 (임당동),제1종근린생활시설,0,20210215,임당동,35.8423391269381,128.751583573727,5
 ,경상북도 경산시 둥지로11길 7 (임당동),단독주택,0,20031014,임당동,35.8412818752298,128.752044511255,23
 ,경상북도 경산시 둥지로11길 7-2 (임당동),단독주택,0,20020131,임당동,35.8412475013563,128.752201794126,24
 ,경상북도 경산시 둥지로11길 7-8 (임당동),단독주택,0,20001005,임당동,35.8411657417987,128.75242609726,26
 ,경상북도 경산시 둥지로 39-12 (임당동),단독주택,0,20010214,임당동,35.8410483065129,128.752563291295,25
 ,경상북도 경산시 둥지로11길 9 (임당동),단독주택,0,20020108,임당동,35.8411652109038,128.751999115112,24
 ,경상북도 경산시 둥지로11길 7-4 (임당동),단독주택,0,20001211,임당동,35.8411225868008,128.752147473242,26
 ,경상북도 경산시 둥지로11길 7-6 (임당동),단독주택,0,20010203,임당동,35.8410605020166,128.752314106521,25
 ,경상북도 경산시 둥지로 39-14 (임당동),단독주택,0,20011005,임당동,35.8409598297155,128.752432633929,25
 ,경상북도 경산시 청운2로7길 10 (임당동),단독주택,0,20040109,임당동,35.8410519839828,128.751958996269,22
두성빌,경상북도 경산시 청운2로7길 8 (임당동),단독주택,0,20031217,임당동,35.8410126755487,128.752102446945,23
 ,경상북도 경산시 청운2로7길 6 (임당동),단독주택,0,20010202,임당동,35.8409607364536,128.75223455249,25
 ,경상북도 경산시 청운2로7길 4 (임당동),단독주택,0,20041202,임당동,35.8408765490398,128.752328762894,22
 ,경상북도 경산시 둥지로21길 56 (임당동),단독주택,0,20010725,임당동,35.8416067375,128.752155246451,25
 ,경상북도 경산시 둥지로21길 58 (임당동),단독주택,0,20030722,임당동,35.8415782936953,128.752295174194,23
 ,경상북도 경산시 둥지로21길 60 (임당동),단독주택,0,20200206,임당동,35.8415291033845,128.752430329155,6
 ,경상북도 경산시 둥지로21길 62 (임당동),단독주택,0,20000821,임당동,35.8415042725871,128.7525634745,26
 ,경상북도 경산시 둥지로21길 64 (임당동),단독주택,0,20050722,임당동,35.8414468016728,128.752679411389,21
 ,경상북도 경산시 둥지로21길 66 (임당동),단독주택,0,20021130,임당동,35.8413545332233,128.752783957846,24
 ,경상북도 경산시 둥지로 39-6 (임당동),단독주택,0,20010305,임당동,35.8412748305036,128.752873397256,25
 ,경상북도 경산시 둥지로11길 5 (임당동),단독주택,0,20031017,임당동,35.8414748843425,128.752113278658,23
 ,경상북도 경산시 둥지로11길 7-1 (임당동),단독주택,0,20040102,임당동,35.8414409331533,128.752241575153,22
 ,경상북도 경산시 둥지로11길 7-3 (임당동),단독주택,0,20001215,임당동,35.8413961674282,128.752394645422,26
 ,경상북도 경산시 둥지로11길 7-5 (임당동),단독주택,0,20020411,임당동,35.8413658536046,128.752545377389,24
 ,경상북도 경산시 둥지로11길 7-7 (임당동),단독주택,0,20030621,임당동,35.8412735990869,128.752630446006,23
 ,경상북도 경산시 둥지로11길 7-9 (임당동),단독주택,0,20020222,임당동,35.8411770922228,128.752729033444,24
신호원룸,경상북도 경산시 둥지로 37 (임당동),단독주택,0,20020108,임당동,35.8413714853158,128.753332819972,24
 ,경상북도 경산시 둥지로 39-1 (임당동),단독주택,0,20020427,임당동,35.8412930105653,128.753226950483,24
 ,경상북도 경산시 둥지로 39-3 (임당동),단독주택,0,20020304,임당동,35.8412225479724,128.753127787177,24
 ,경상북도 경산시 둥지로 39-5 (임당동),단독주택,0,20000224,임당동,35.8411282076795,128.753009948404,26
 ,경상북도 경산시 둥지로 39-7 (임당동),단독주택,0,20010118,임당동,35.8410504164781,128.752900442453,25
 ,경상북도 경산시 둥지로 39-9 (임당동),단독주택,0,20000218,임당동,35.8409698351919,128.752803049146,26
 ,경상북도 경산시 둥지로 39-11 (임당동),단독주택,0,20020320,임당동,35.8408913005234,128.752695076653,24
 ,경상북도 경산시 둥지로 39-13 (임당동),단독주택,0,20000704,임당동,35.8408060156467,128.752592710734,26
 ,경상북도 경산시 청운2로7길 2 (임당동),단독주택,0,20020814,임당동,35.8407286822312,128.752488859925,24
 ,경상북도 경산시 청운2로 45 (임당동),단독주택,0,20021015,임당동,35.841277371981,128.753452597628,24
 ,경상북도 경산시 청운2로 43-1 (임당동),단독주택,0,20020323,임당동,35.8411881402669,128.753349036797,24
 ,경상북도 경산시 청운2로 43 (임당동),단독주택,0,20011221,임당동,35.8411021259596,128.753241120169,25
 ,경상북도 경산시 청운2로 41 (임당동),단독주택,0,20010215,임당동,35.841022291461,128.753141972155,25
 ,경상북도 경산시 청운2로 39 (임당동),단독주택,0,20020129,임당동,35.8409411653541,128.753038701083,24
 ,경상북도 경산시 청운2로 37-1 (임당동),단독주택,0,20100630,임당동,35.8408819239255,128.752917761812,16
 ,경상북도 경산시 청운2로 37 (임당동),단독주택,0,20031117,임당동,35.8407855444493,128.752816147554,23
 ,경상북도 경산시 청운2로 35 (임당동),제2종근린생활시설,0,20020308,임당동,35.8406990950452,128.75271331334,24
 ,경상북도 경산시 청운2로 33 (임당동),제2종근린생활시설,0,20030626,임당동,35.8406297724078,128.752616279069,23
 ,경상북도 경산시 둥지로 49-1 (임당동),단독주택,0,20020121,임당동,35.8419011040404,128.752280916503,24
 ,경상북도 경산시 둥지로 49 (임당동),단독주택,0,20020805,임당동,35.8418640058993,128.752414899328,24
 ,경상북도 경산시 둥지로 47 (임당동),단독주택,0,20020216,임당동,35.8418286931419,128.752550028036,24
나이스빌,경상북도 경산시 둥지로 45 (임당동),단독주택,0,20010120,임당동,35.8417892541509,128.752683848424,25
 ,경상북도 경산시 둥지로 43 (임당동),단독주택,0,20030923,임당동,35.8417624034755,128.752831890421,23
 ,경상북도 경산시 둥지로 41-1 (임당동),단독주택,0,20010106,임당동,35.8416665496504,128.75295982068,25
 ,경상북도 경산시 둥지로 41 (임당동),단독주택,0,20040714,임당동,35.8415812222304,128.753064187843,22
 ,경상북도 경산시 둥지로 39 (임당동),단독주택,0,20010305,임당동,35.8414986860268,128.753162529268,25
 ,경상북도 경산시 둥지로21길 57 (임당동),단독주택,11,20031201,임당동,35.8417858276371,128.752245399994,23
백악관,경상북도 경산시 둥지로21길 59 (임당동),단독주택,0,20020122,임당동,35.8417438018035,128.75238978809,24
 ,경상북도 경산시 둥지로21길 59-1 (임당동),단독주택,0,20030802,임당동,35.8417136525914,128.752529235769,23
 ,경상북도 경산시 둥지로21길 61 (임당동),단독주택,0,20040721,임당동,35.8416696501291,128.752691730315,22
 ,경상북도 경산시 둥지로21길 61-1 (임당동),단독주택,0,20041207,임당동,35.8415944352506,128.752819450776,22
 ,경상북도 경산시 둥지로21길 63 (임당동),단독주택,0,20020319,임당동,35.8414993783015,128.752935999121,24
 ,경상북도 경산시 둥지로21길 65 (임당동),단독주택,0,20030312,임당동,35.8414196025003,128.753036614776,23
 ,경상북도 경산시 둥지로 61 (임당동),단독주택,0,20031017,임당동,35.8422066047148,128.751154789876,23
 ,경상북도 경산시 둥지로 59 (임당동),단독주택,0,20030723,임당동,35.8421711226207,128.751295449666,23
 ,경상북도 경산시 둥지로 57-1 (임당동),단독주택,0,20021031,임당동,35.842135859243,128.751433457991,24
 ,경상북도 경산시 둥지로 57 (임당동),단독주택,0,20051115,임당동,35.8421030335482,128.751552594757,21
 ,경상북도 경산시 둥지로 55-1 (임당동),단독주택,0,20031223,임당동,35.8420632901574,128.751682646551,23
 ,경상북도 경산시 둥지로 55 (임당동),단독주택,0,20000803,임당동,35.842036673838,128.751833240042,26
 ,경상북도 경산시 둥지로 53 (임당동),단독주택,0,20020523,임당동,35.8420011707964,128.7519567445,24
 ,경상북도 경산시 둥지로 51 (임당동),단독주택,0,20070411,임당동,35.8419672495837,128.752101532777,19
 ,경상북도 경산시 둥지로13길 1 (임당동),단독주택,0,20031210,임당동,35.8420857093466,128.751109080075,23
 ,경상북도 경산시 둥지로21길 45 (임당동),단독주택,0,20020206,임당동,35.8420429213307,128.751237847729,24
청암빌,경상북도 경산시 둥지로21길 47 (임당동),단독주택,0,20040220,임당동,35.8420145801779,128.751370806462,22
 ,경상북도 경산시 둥지로21길 49 (임당동),단독주택,0,20020206,임당동,35.8419833271736,128.75150569317,24
 ,경상북도 경산시 둥지로21길 51 (임당동),단독주택,0,20020206,임당동,35.8419448240363,128.751637210815,24
 ,경상북도 경산시 둥지로21길 53 (임당동),단독주택,0,20070104,임당동,35.8419045782613,128.75177699044,19
 ,경상북도 경산시 둥지로11길 2 (임당동),단독주택,0,20020318,임당동,35.8418519201702,128.752026394604,24
 ,경상북도 경산시 둥지로10길 25 (임당동),단독주택,0,20050908,임당동,35.843366862877,128.752429816386,21
 ,경상북도 경산시 둥지로10길 23 (임당동),단독주택,0,20050110,임당동,35.8433327673265,128.752574160376,21
 ,경상북도 경산시 둥지로10길 21 (임당동),단독주택,0,20050308,임당동,35.8432986622309,128.752712970308,21
 ,경상북도 경산시 둥지로10길 19 (임당동),단독주택,0,20020114,임당동,35.8432616530048,128.752859352733,24
 ,경상북도 경산시 청운2로11길 26 (임당동),단독주택,0,20020322,임당동,35.8432074601966,128.752392331928,24
 ,경상북도 경산시 청운2로11길 24 (임당동),단독주택,0,20011128,임당동,35.8431631742698,128.752531028372,25
 ,경상북도 경산시 청운2로11길 22 (임당동),단독주택,0,20011011,임당동,35.84313149987,128.752670002197,25
 ,경상북도 경산시 청운2로11길 20 (임당동),단독주택,0,20010327,임당동,35.8431000555209,128.752805550074,25
 ,경상북도 경산시 둥지로10길 17 (임당동),단독주택,0,20200206,임당동,35.8432338963287,128.753069465733,6
 ,경상북도 경산시 둥지로10길 15 (임당동),단독주택,0,20020226,임당동,35.8431838933983,128.753192320237,24
황금파크빌,경상북도 경산시 청운2로11길 18 (임당동),단독주택,0,20020808,임당동,35.8430533940185,128.753020558913,24
 ,경상북도 경산시 둥지로10길 13 (임당동),단독주택,0,20020521,임당동,35.8430194660265,128.753147197918,24
 ,경상북도 경산시 청운2로 19-8 (임당동),단독주택,0,20110218,임당동,35.8401122234656,128.751055068481,15
 ,경상북도 경산시 궁당로 18 (임당동),단독주택,0,20130805,임당동,35.8408849342505,128.749236686433,13
 ,경상북도 경산시 정림로 42-37 (임당동),단독주택,0,20150707,임당동,35.8401875561158,128.748586567094,11
 ,경상북도 경산시 정림로 42-37 (임당동),단독주택,0,20220506,임당동,35.8401875561158,128.748586567094,4
 ,경상북도 경산시 정림로 42-37 (임당동),단독주택,0,20150707,임당동,35.8401875561158,128.748586567094,11
 ,경상북도 경산시 정림로 18-9 (임당동),단독주택,0,1939    ,임당동,35.8399033403449,128.748797129836,87
 ,경상북도 경산시 정림로 42-35 (임당동),제2종근린생활시설,0,20061228,임당동,35.8402738460655,128.748397223167,20
 ,경상북도 경산시 정림로 42-35 (임당동),제2종근린생활시설,0,20061228,임당동,35.8402738460655,128.748397223167,20
 ,경상북도 경산시 정림로 42-35 (임당동),제2종근린생활시설,0,20061228,임당동,35.8402738460655,128.748397223167,20
 ,경상북도 경산시 정림로 42-31 (임당동),단독주택,0,20220615,임당동,35.8404593035428,128.748198656326,4
 ,경상북도 경산시 정림로 42-27 (임당동),단독주택,0,1930    ,임당동,35.840432851503,128.748542593037,96
 ,경상북도 경산시 정림로 28-8 (임당동),단독주택,0,19940304,임당동,35.8406290331861,128.747588380081,32
 ,경상북도 경산시 정림로 42-8 (임당동),단독주택,0,19951220,임당동,35.8407076385418,128.747698008875,31
 ,경상북도 경산시 정림로 42-9 (임당동),단독주택,0,1968    ,임당동,35.8409396909893,128.747455529111,58
 ,경상북도 경산시 정림로 28-5 (임당동),단독주택,0,20221111,임당동,35.8406684718089,128.747361263441,4
 ,경상북도 경산시 정림로 28-3 (임당동),단독주택,0,20180913,임당동,35.8405762034112,128.747385578901,8
 ,경상북도 경산시 정림로 28-1 (임당동),단독주택,1,20220907,임당동,35.8402894950432,128.74752603794,4
 ,경상북도 경산시 정림로 24-1 (임당동),단독주택,0,1950    ,임당동,35.8402671152974,128.748147624615,76
 ,경상북도 경산시 정림로 24-5 (임당동),단독주택,0,1950    ,임당동,35.8401871791135,128.748265726012,76
 ,경상북도 경산시 정림로 24-5 (임당동),단독주택,0,20151223,임당동,35.8401871791135,128.748265726012,11
 ,경상북도 경산시 정림로 24-3 (임당동),단독주택,0,19911216,임당동,35.8400917105867,128.748033104901,35
 ,경상북도 경산시 정림로 24-2 (임당동),제2종근린생활시설,0,20031104,임당동,35.8399167068286,128.748033469754,23
 ,경상북도 경산시 정림로 18-5 (임당동),단독주택,0,1946    ,임당동,35.83999769786,128.748499286074,80
 ,경상북도 경산시 정림로 18-16 (임당동),단독주택,0,1935    ,임당동,35.8398148726115,128.74873985268,91
 ,경상북도 경산시 정림로 18-10 (임당동),단독주택,0,1925    ,임당동,35.839760571465,128.748632085731,101
 ,경상북도 경산시 정림로 18-8 (임당동),제1종근린생활시설,0,20041102,임당동,35.8396753956596,128.748521981135,22
 ,경상북도 경산시 정림로 18-3 (임당동),단독주택,0,1968    ,임당동,35.8398871245367,128.748406773636,58
 ,경상북도 경산시 정림로 24-10 (임당동),단독주택,0,20211203,임당동,35.8396251993741,128.748299319137,5
 ,경상북도 경산시 정림로 24-8 (임당동),단독주택,0,20211203,임당동,35.8397513863456,128.748105318326,5
 ,경상북도 경산시 정림로 18-4 (임당동),단독주택,0,20210205,임당동,35.8396073388591,128.748944461462,5
 ,경상북도 경산시 오목내길 121-6 (압량읍 부적리),단독주택,0, ,부적리,35.8506492619232,128.753827207778,0
 ,경상북도 경산시 조산로5길 56 (압량읍 부적리),단독주택,0,1945    ,부적리,35.8485676673741,128.758204087535,81
 ,경상북도 경산시 부적길 107-13 (압량읍 부적리),단독주택,0,19780106,부적리,35.8490896724073,128.761864588921,48
 ,경상북도 경산시 부적길 133 (압량읍 부적리),제2종근린생활시설,0,1948,부적리,35.8509830748043,128.764715337002,78
 ,경상북도 경산시 부적길 133 (압량읍 부적리),제2종근린생활시설,0,19840627,부적리,35.8509830748043,128.764715337002,42
 ,경상북도 경산시 부적길 133 (압량읍 부적리),제2종근린생활시설,0,1948,부적리,35.8509830748043,128.764715337002,78
 ,경상북도 경산시 부적길 140 (압량읍 부적리),제1종근린생활시설,0,20190104,부적리,35.8509735137375,128.765556108619,7
 ,경상북도 경산시 대학로 482 (압량읍 부적리),단독주택,0,1973    ,부적리,35.8502055746869,128.765948720593,53
 ,경상북도 경산시 대학로 485 (압량읍 부적리),단독주택,0,1950    ,부적리,35.8507158505234,128.765546078294,76
 ,경상북도 경산시 대학로 485 (압량읍 부적리),단독주택,0,1942    ,부적리,35.8507158505234,128.765546078294,84
 ,경상북도 경산시 대학로 483 (압량읍 부적리),제2종근린생활시설,0,20200102,부적리,35.850649239323,128.765320465312,6
 ,경상북도 경산시 부적길 136 (압량읍 부적리),제1종근린생활시설,0,19951004,부적리,35.8507794618735,128.765282952706,31
 ,경상북도 경산시 부적길 145 (압량읍 부적리),단독주택,1,20200622,부적리,35.851435061885,128.765728165722,6
 ,경상북도 경산시 부적길 141 (압량읍 부적리),제2종근린생활시설,0,20081030,부적리,35.8512360738648,128.765423020968,18
 ,경상북도 경산시 부적길 139 (압량읍 부적리),단독주택,11,19970403,부적리,35.8511175865598,128.765305834671,29
 ,경상북도 경산시 부적길 137 (압량읍 부적리),단독주택,0,20160804,부적리,35.8510411970491,128.765218249453,10
 ,경상북도 경산시 대학로 477-1 (압량읍 부적리),공동주택,0,19920124,부적리,35.8500555209083,128.765024062475,34
 ,경상북도 경산시 부적길 126-3 (압량읍 부적리),제1종근린생활시설,0,19961206,부적리,35.8498571566022,128.764970743235,30
 ,경상북도 경산시 부적길 126 (압량읍 부적리),제2종근린생활시설,0,19901105,부적리,35.8499762816676,128.764645871449,36
 ,경상북도 경산시 부적길 124-3 (압량읍 부적리),단독주택,0,19910211,부적리,35.8497311450626,128.764654163305,35
 ,경상북도 경산시 부적길 126-4 (압량읍 부적리),단독주택,0,19911120,부적리,35.8497900603315,128.764900743028,35
 ,경상북도 경산시 대학로 470-10 (압량읍 부적리),단독주택,0,1964    ,부적리,35.8491086664368,128.765854994886,62
 ,경상북도 경산시 대학로 472 (압량읍 부적리),제2종근린생활시설,0, ,부적리,35.84931790254,128.765530354614,0
 ,경상북도 경산시 대학로 468-3 (압량읍 부적리),단독주택,0,1950    ,부적리,35.8491358579459,128.765568377381,76
 ,경상북도 경산시 대학로 468-3 (압량읍 부적리),단독주택,0,1954    ,부적리,35.8491358579459,128.765568377381,72
 ,경상북도 경산시 연무길 5 (압량읍 부적리),제1종근린생활시설,0,1964    ,부적리,35.8486875600541,128.765555448711,62
 ,경상북도 경산시 연무길 5-1 (압량읍 부적리),단독주택,0,1965    ,부적리,35.8488767650553,128.765545255334,61
 ,경상북도 경산시 연무길 7 (압량읍 부적리),제2종근린생활시설,0,1963    ,부적리,35.8487284384959,128.765686406137,63
 ,경상북도 경산시 대학로 463 (압량읍 부적리),단독주택,0,1949    ,부적리,35.848835261435,128.764819036716,77
 ,경상북도 경산시 대학로 461-8 (압량읍 부적리),단독주택,0,1948    ,부적리,35.848908700518,128.764205715257,78
 ,경상북도 경산시 대학로 461-4 (압량읍 부적리),단독주택,0,1956    ,부적리,35.8488741798081,128.764494605068,70
 ,경상북도 경산시 대학로 465-8 (압량읍 부적리),단독주택,0,1947    ,부적리,35.8491021220866,128.764258147567,79
 ,경상북도 경산시 대학로 465-6 (압량읍 부적리),단독주택,0,1934    ,부적리,35.8490725125834,128.764341499316,92
 ,경상북도 경산시 대학로 465-2 (압량읍 부적리),단독주택,0,1953    ,부적리,35.8490880054585,128.764703884228,73
 ,경상북도 경산시 대학로 465 (압량읍 부적리),제1종근린생활시설,0,20200424,부적리,35.8489987154484,128.76474606749,6
 ,경상북도 경산시 부적길 118-1 (압량읍 부적리),단독주택,0,1924    ,부적리,35.8495232738817,128.764352372914,102
 ,경상북도 경산시 대학로 467-8 (압량읍 부적리),단독주택,0,1928    ,부적리,35.8493376915253,128.764416551843,98
 ,경상북도 경산시 대학로 467-4 (압량읍 부적리),단독주택,0,19881228,부적리,35.8494631317391,128.764569638713,38
 ,경상북도 경산시 대학로 467-2 (압량읍 부적리),단독주택,0,1953    ,부적리,35.8493479131441,128.764775832714,73
 ,경상북도 경산시 대학로 469 (압량읍 부적리),단독주택,0,1954    ,부적리,35.8492199920511,128.764932712238,72
 ,경상북도 경산시 부적길 120 (압량읍 부적리),제1종근린생활시설,0,20140903,부적리,35.8495057874116,128.764205441372,12
 ,경상북도 경산시 부적길 118 (압량읍 부적리),제1종근린생활시설,0,1953    ,부적리,35.8493760570011,128.764092880467,73
 ,경상북도 경산시 부적길 116 (압량읍 부적리),제2종근린생활시설,0,20060905,부적리,35.8493004443697,128.764032100773,20
 ,경상북도 경산시 부적길 117 (압량읍 부적리),단독주택,0,1973    ,부적리,35.8494410679771,128.763850818765,53
 ,경상북도 경산시 부적길 115-2 (압량읍 부적리),단독주택,0,20060725,부적리,35.8494508071733,128.76369076587,20
 ,경상북도 경산시 부적길 115 (압량읍 부적리),제1종근린생활시설,0,19810605,부적리,35.8493505576018,128.763779747804,45
 ,경상북도 경산시 부적길 115-2 (압량읍 부적리),단독주택,0,1949    ,부적리,35.8494508071733,128.76369076587,77
 ,경상북도 경산시 부적길 107-4 (압량읍 부적리),제2종근린생활시설,0,20201026,부적리,35.849286922029,128.763246840642,6
 ,경상북도 경산시 부적길 115-3 (압량읍 부적리),단독주택,1,20151109,부적리,35.8492653502203,128.763396559115,11
 ,경상북도 경산시 부적길 111 (압량읍 부적리),제1종근린생활시설,0,20221110,부적리,35.8491102926523,128.763456214068,4
 ,경상북도 경산시 부적길 114 (압량읍 부적리),단독주택,0,1963    ,부적리,35.8491207959831,128.763956066609,63
 ,경상북도 경산시 부적길 113 (압량읍 부적리),단독주택,0,19881226,부적리,35.8491439723774,128.763660283433,38
 ,경상북도 경산시 부적길 106-1 (압량읍 부적리),단독주택,0,20190812,부적리,35.8485476728645,128.763563954007,7
 ,경상북도 경산시 부적길 106-1 (압량읍 부적리),단독주택,0,20111027,부적리,35.8485476728645,128.763563954007,15
 ,경상북도 경산시 부적길 106-1 (압량읍 부적리),단독주택,0,20190812,부적리,35.8485476728645,128.763563954007,7
